Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Feb-21,Murder,Solved,Camden,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Feb-21,Murder,Solved,Haringey,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Feb-21,Murder,Unsolved,Brent,Black
1,45 to 54,Female Victim,Blunt Implement,0,Feb-21,Murder,Solved,Ealing,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Feb-21,Murder,Solved,Haringey,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Feb-21,Murder,Solved,Westminster,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,1,Mar-21,Murder,Solved,Croydon,Black
1,13 to 19,Male Victim,Other Methods of Killing,0,Mar-21,Murder,Unsolved,Greenwich,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Mar-21,Murder,Solved,Greenwich,Black
1,0 to 12,Male Victim,Other Methods of Killing,0,Mar-21,Murder,Unsolved,Greenwich,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Mar-21,Murder,Solved,Haringey,White
1,25 to 34,Female Victim,Not known/Not Recorded,0,Mar-21,Murder,Solved,Lambeth,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Mar-21,Murder,Solved,Waltham Forest,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Mar-21,Murder,Solved,Hounslow,White
1,65 and over,Female Victim,Blunt Implement,1,Mar-21,Murder,Solved,Newham,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Mar-21,Murder,Solved,Croydon,Black
1,45 to 54,Female Victim,Knife or Sharp Implement,1,Apr-21,Murder,Solved,Greenwich,White
1,45 to 54,Female Victim,Knife or Sharp Implement,1,Apr-21,Murder,Solved,Redbridge,White
1,65 and over,Female Victim,"Physical Assault, no weapon",1,Apr-21,Murder,Solved,Redbridge,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Apr-21,Murder,Solved,Lewisham,Black
1,65 and over,Male Victim,Knife or Sharp Implement,1,Apr-21,Murder,Solved,Southwark,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Apr-21,Murder,Solved,Newham,Other.
1,13 to 19,Male Victim,Shooting,0,Apr-21,Murder,Solved,Newham,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Apr-21,Murder,Solved,Brent,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,May-21,Murder,Solved,Barnet,Black
1,45 to 54,Female Victim,Knife or Sharp Implement,0,May-21,Murder,Solved,Redbridge,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,May-21,Murder,Solved,Wandsworth,Black
1,65 and over,Male Victim,Blunt Implement,0,May-21,Murder,Solved,Westminster,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,May-21,Murder,Solved,Havering,Black
1,25 to 34,Male Victim,Shooting,0,May-21,Murder,Solved,Hackney,Black
1,25 to 34,Female Victim,"Physical Assault, no weapon",1,May-21,Murder,Solved,Redbridge,White
1,20 to 24,Female Victim,Not known/Not Recorded,0,May-21,Murder,Solved,Camden,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,May-21,Murder,Unsolved,Richmond Upon Thames,White
1,0 to 12,Female Victim,Other Methods of Killing,0,May-21,Murder,Solved,Camden,White
1,65 and over,Male Victim,"Physical Assault, no weapon",1,May-21,Murder,Solved,Lewisham,White
1,20 to 24,Male Victim,Shooting,0,May-21,Murder,Unsolved,Haringey,Black
1,35 to 44,Female Victim,Knife or Sharp Implement,0,May-21,Murder,Solved,Sutton,Black
1,55 to 64,Male Victim,Knife or Sharp Implement,0,May-21,Murder,Solved,Islington,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jun-21,Murder,Solved,Barnet,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jun-21,Murder,Solved,Squads etc,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,1,Jun-21,Murder,Solved,Hackney,White
1,65 and over,Female Victim,Not known/Not Recorded,1,Jun-21,Murder,Solved,Bexley,White
1,13 to 19,Male Victim,Shooting,0,Jun-21,Murder,Solved,Islington,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jun-21,Murder,Solved,Hillingdon,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jun-21,Murder,Solved,Lambeth,Black
1,45 to 54,Female Victim,Knife or Sharp Implement,1,Jun-21,Murder,Solved,Lewisham,Black
1,45 to 54,Male Victim,Blunt Implement,0,Jun-21,Murder,Unsolved,Southwark,Black
1,25 to 34,Male Victim,Shooting,0,Jun-21,Murder,Unsolved,Wandsworth,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jun-21,Murder,Solved,Barnet,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jun-21,Murder,Solved,Lewisham,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jun-21,Murder,Solved,Lewisham,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jul-21,Murder,Solved,Croydon,Black
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Jul-21,Murder,Solved,Westminster,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jul-21,Murder,Solved,Greenwich,Black
1,45 to 54,Male Victim,"Physical Assault, no weapon",0,Jul-21,Murder,Solved,Hillingdon,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jul-21,Murder,Solved,Lambeth,White
1,65 and over,Female Victim,Knife or Sharp Implement,0,Jul-21,Murder,Solved,Squads etc,Other.
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jul-21,Murder,Solved,Croydon,Black
1,35 to 44,Male Victim,Blunt Implement,0,Jul-21,Murder,Solved,Lambeth,White
1,65 and over,Male Victim,Other Methods of Killing,0,Jul-21,Murder,Solved,Tower Hamlets,White
1,65 and over,Female Victim,Other Methods of Killing,0,Jul-21,Murder,Solved,Tower Hamlets,White
1,35 to 44,Female Victim,Other Methods of Killing,0,Jul-21,Manslaughter,Solved,Ealing,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jul-21,Murder,Solved,Lambeth,White
1,35 to 44,Male Victim,Blunt Implement,0,Jul-21,Murder,Solved,Barking & Dagenham,White
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Jul-21,Murder,Solved,Southwark,White
1,45 to 54,Male Victim,Knife or Sharp Implement,1,Jul-21,Murder,Solved,Enfield,White
1,65 and over,Female Victim,"Physical Assault, no weapon",0,Jul-21,Murder,Solved,Barnet,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jul-21,Murder,Solved,Greenwich,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Aug-21,Murder,Solved,Haringey,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Aug-21,Murder,Solved,Newham,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Aug-21,Murder,Solved,Waltham Forest,White
1,65 and over,Female Victim,Knife or Sharp Implement,0,Aug-21,Murder,Solved,Kensington & Chelsea,White
1,45 to 54,Male Victim,Shooting,0,Aug-21,Murder,Solved,Tower Hamlets,Asian
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Aug-21,Murder,Solved,Hounslow,Asian
1,45 to 54,Female Victim,Knife or Sharp Implement,1,Aug-21,Murder,Solved,Westminster,White
1,20 to 24,Male Victim,Shooting,0,Aug-21,Murder,Solved,Newham,White
1,55 to 64,Male Victim,Blunt Implement,1,Aug-21,Murder,Solved,Westminster,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Aug-21,Murder,Solved,Kingston Upon Thames,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Aug-21,Murder,Solved,Waltham Forest,Black
1,13 to 19,Male Victim,Shooting,0,Sep-21,Murder,Unsolved,Waltham Forest,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Sep-21,Murder,Solved,Newham,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Sep-21,Murder,Unsolved,Lambeth,Black
1,0 to 12,Female Victim,Knife or Sharp Implement,0,Sep-21,Murder,Solved,Ealing,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,1,Sep-21,Murder,Solved,Bromley,White
1,25 to 34,Female Victim,"Physical Assault, no weapon",0,Sep-21,Murder,Solved,Greenwich,Asian
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Sep-21,Murder,Solved,Bexley,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Sep-21,Murder,Solved,Tower Hamlets,Asian
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Sep-21,Murder,Solved,Haringey,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Sep-21,Murder,Solved,Haringey,Black
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Sep-21,Murder,Solved,Islington,White
1,65 and over,Male Victim,Knife or Sharp Implement,1,Sep-21,Murder,Solved,Lewisham,Black
1,65 and over,Female Victim,Not known/Not Recorded,0,Sep-21,Murder,Solved,Haringey,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Oct-21,Murder,Unsolved,Croydon,Black
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Oct-21,Murder,Solved,Camden,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Oct-21,Murder,Solved,Richmond Upon Thames,Asian
1,35 to 44,Male Victim,Blunt Implement,0,Oct-21,Murder,Solved,Hounslow,White
1,35 to 44,Male Victim,Blunt Implement,0,Oct-21,Murder,Unsolved,Bromley,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Oct-21,Murder,Solved,Greenwich,Black
1,25 to 34,Male Victim,Shooting,0,Oct-21,Murder,Solved,Lambeth,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Oct-21,Murder,Solved,Redbridge,Asian
1,65 and over,Female Victim,Other Methods of Killing,0,Oct-21,Murder,Solved,Havering,White
1,65 and over,Male Victim,Blunt Implement,1,Oct-21,Murder,Solved,Enfield,Asian
1,25 to 34,Male Victim,Shooting,0,Oct-21,Murder,Solved,Hillingdon,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Nov-21,Murder,Solved,Squads etc,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Nov-21,Murder,Solved,Tower Hamlets,White
1,45 to 54,Female Victim,Not known/Not Recorded,1,Nov-21,Murder,Solved,Richmond Upon Thames,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Nov-21,Murder,Solved,Hounslow,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Nov-21,Murder,Solved,Croydon,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Nov-21,Murder,Solved,Hounslow,Asian
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Nov-21,Murder,Solved,Haringey,White
1,25 to 34,Female Victim,Knife or Sharp Implement,0,Nov-21,Murder,Solved,Haringey,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Dec-21,Murder,Solved,Havering,Asian
1,0 to 12,Female Victim,Other Methods of Killing,0,Dec-21,Manslaughter,Solved,Tower Hamlets,Asian
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Dec-21,Murder,Solved,Hounslow,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Dec-21,Murder,Unsolved,Southwark,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Dec-21,Murder,Solved,Kingston Upon Thames,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Dec-21,Murder,Solved,Squads etc,Black
1,0 to 12,Male Victim,Other Methods of Killing,0,Dec-21,Manslaughter,Solved,Sutton,Black
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Dec-21,Murder,Solved,Newham,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Dec-21,Murder,Solved,Croydon,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Dec-21,Murder,Solved,Hillingdon,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Jan-22,Murder,Solved,Hillingdon,White
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Jan-22,Murder,Solved,Westminster,Other.
1,45 to 54,Female Victim,Knife or Sharp Implement,1,Jan-22,Murder,Solved,Lambeth,Black
1,0 to 12,Male Victim,Other Methods of Killing,0,Jan-22,Infanticide,Unsolved,Greenwich,White
1,65 and over,Female Victim,Blunt Implement,1,Jan-22,Murder,Solved,Enfield,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Feb-22,Murder,Solved,Enfield,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Feb-22,Murder,Solved,Greenwich,White
1,45 to 54,Male Victim,"Physical Assault, no weapon",0,Feb-22,Murder,Solved,Hammersmith & Fulham,White
1,35 to 44,Female Victim,Knife or Sharp Implement,0,Feb-22,Murder,Solved,Greenwich,Black
1,20 to 24,Male Victim,Not known/Not Recorded,0,Feb-22,Murder,Unsolved,Croydon,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Feb-22,Murder,Solved,Barnet,Black
1,55 to 64,Female Victim,Knife or Sharp Implement,0,Feb-22,Murder,Solved,Enfield,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Feb-22,Murder,Unsolved,Brent,Other.
1,55 to 64,Male Victim,Other Methods of Killing,0,Mar-22,Manslaughter,Solved,Barking & Dagenham,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Mar-22,Murder,Solved,Barking & Dagenham,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Mar-22,Murder,Solved,Richmond Upon Thames,White
1,13 to 19,Female Victim,Knife or Sharp Implement,1,Mar-22,Murder,Solved,Islington,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Mar-22,Murder,Solved,Redbridge,Asian
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Mar-22,Murder,Solved,Tower Hamlets,Asian
1,65 and over,Female Victim,Knife or Sharp Implement,1,Apr-22,Murder,Solved,Newham,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Apr-22,Murder,Solved,Lambeth,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Apr-22,Murder,Solved,Lewisham,Black
1,35 to 44,Male Victim,"Physical Assault, no weapon",0,Apr-22,Murder,Unsolved,Brent,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Apr-22,Murder,Solved,Newham,Black
1,55 to 64,Male Victim,Not known/Not Recorded,0,Apr-22,Murder,Unsolved,Lambeth,White
1,55 to 64,Female Victim,Knife or Sharp Implement,0,Apr-22,Murder,Solved,Southwark,Black
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Apr-22,Murder,Solved,Southwark,Black
1,45 to 54,Female Victim,Knife or Sharp Implement,0,Apr-22,Murder,Solved,Southwark,Black
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Apr-22,Murder,Solved,Southwark,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,May-22,Murder,Solved,Harrow,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,May-22,Murder,Solved,Barnet,White
1,20 to 24,Female Victim,Knife or Sharp Implement,1,May-22,Murder,Solved,Ealing,White
1,25 to 34,Female Victim,Knife or Sharp Implement,1,May-22,Murder,Solved,Newham,Asian
1,55 to 64,Male Victim,Shooting,0,May-22,Murder,Unsolved,Bexley,White
1,55 to 64,Male Victim,Knife or Sharp Implement,0,May-22,Murder,Solved,Barnet,White
1,55 to 64,Male Victim,Other Methods of Killing,0,Jun-22,Manslaughter,Solved,Kingston Upon Thames,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jun-22,Murder,Solved,Brent,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jun-22,Murder,Solved,Redbridge,Black
1,65 and over,Male Victim,Knife or Sharp Implement,0,Jun-22,Murder,Solved,Westminster,White
1,45 to 54,Male Victim,Blunt Implement,0,Jun-22,Murder,Unsolved,Ealing,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jun-22,Murder,Solved,Westminster,Black
1,0 to 12,Male Victim,Other Methods of Killing,0,Jun-22,Manslaughter,Solved,Bexley,Not Reported/Not known
1,25 to 34,Male Victim,Not known/Not Recorded,0,Jun-22,Murder,Solved,Ealing,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jun-22,Murder,Solved,Haringey,White
1,0 to 12,Male Victim,Knife or Sharp Implement,0,Jun-22,Murder,Solved,Barnet,Asian
1,65 and over,Female Victim,Knife or Sharp Implement,1,Jun-22,Murder,Solved,Croydon,Asian
1,65 and over,Female Victim,Knife or Sharp Implement,0,Jun-22,Murder,Solved,Islington,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jun-22,Murder,Solved,Hounslow,Asian
1,35 to 44,Female Victim,"Physical Assault, no weapon",0,Jun-22,Murder,Solved,Redbridge,Asian
1,35 to 44,Male Victim,"Physical Assault, no weapon",0,Jul-22,Murder,Solved,Newham,White
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Jul-22,Murder,Solved,Hillingdon,Asian
1,20 to 24,Female Victim,Not known/Not Recorded,0,Jul-22,Murder,Solved,Newham,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jul-22,Murder,Solved,Bromley,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,1,Jul-22,Murder,Solved,Richmond Upon Thames,White
1,25 to 34,Male Victim,Shooting,0,Jul-22,Murder,Unsolved,Westminster,Black
1,25 to 34,Male Victim,Shooting,0,Jul-22,Murder,Solved,Waltham Forest,White
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Jul-22,Murder,Solved,Ealing,Black
1,20 to 24,Male Victim,Shooting,0,Jul-22,Murder,Solved,Haringey,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Jul-22,Murder,Solved,Wandsworth,Black
1,35 to 44,Female Victim,Other Methods of Killing,1,Jul-22,Murder,Solved,Brent,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Aug-22,Murder,Solved,Islington,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Aug-22,Murder,Solved,Waltham Forest,Asian
1,55 to 64,Male Victim,Blunt Implement,0,Aug-22,Murder,Solved,Croydon,Asian
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Aug-22,Murder,Solved,Lewisham,White
1,25 to 34,Male Victim,Shooting,0,Aug-22,Murder,Solved,Waltham Forest,Black
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Aug-22,Murder,Solved,Barking & Dagenham,White
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Aug-22,Murder,Solved,Westminster,Asian
1,55 to 64,Female Victim,Knife or Sharp Implement,1,Aug-22,Murder,Solved,Ealing,Other.
1,65 and over,Male Victim,Knife or Sharp Implement,0,Aug-22,Murder,Solved,Ealing,White
1,55 to 64,Male Victim,Not known/Not Recorded,0,Aug-22,Murder,Unsolved,Waltham Forest,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Aug-22,Murder,Unsolved,Kensington & Chelsea,Black
1,25 to 34,Male Victim,Shooting,0,Sep-22,Murder,Unsolved,Squads etc,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Sep-22,Murder,Solved,Tower Hamlets,Black
1,65 and over,Male Victim,"Physical Assault, no weapon",0,Sep-22,Murder,Solved,Brent,Black
1,0 to 12,Female Victim,Other Methods of Killing,0,Sep-22,Murder,Solved,Brent,Asian
1,35 to 44,Female Victim,Not known/Not Recorded,0,Sep-22,Murder,Solved,Ealing,Black
1,65 and over,Female Victim,Not known/Not Recorded,0,Sep-22,Murder,Solved,Brent,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Sep-22,Murder,Solved,Greenwich,Black
1,13 to 19,Male Victim,Shooting,0,Oct-22,Murder,Solved,Haringey,Black
1,65 and over,Female Victim,"Physical Assault, no weapon",0,Oct-22,Murder,Solved,Redbridge,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Oct-22,Murder,Solved,Hounslow,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Oct-22,Murder,Unsolved,Kingston Upon Thames,Black
1,35 to 44,Male Victim,Blunt Implement,0,Oct-22,Murder,Solved,Enfield,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Oct-22,Murder,Solved,Waltham Forest,White
1,45 to 54,Male Victim,"Physical Assault, no weapon",0,Oct-22,Murder,Solved,Tower Hamlets,White
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Oct-22,Murder,Solved,Redbridge,White
1,45 to 54,Female Victim,Knife or Sharp Implement,1,Oct-22,Murder,Unsolved,Newham,White
1,25 to 34,Male Victim,Shooting,0,Oct-22,Murder,Unsolved,Redbridge,Black
1,20 to 24,Male Victim,Shooting,0,Oct-22,Murder,Unsolved,Redbridge,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Oct-22,Murder,Solved,Lambeth,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Oct-22,Murder,Solved,Brent,Black
1,25 to 34,Male Victim,Shooting,0,Oct-22,Murder,Unsolved,Lambeth,Black
1,55 to 64,Female Victim,Knife or Sharp Implement,1,Oct-22,Murder,Solved,Barking & Dagenham,Black
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Nov-22,Murder,Solved,Lewisham,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Nov-22,Murder,Solved,Lewisham,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Nov-22,Murder,Solved,Greenwich,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Nov-22,Murder,Solved,Greenwich,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Nov-22,Murder,Solved,Richmond Upon Thames,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Nov-22,Murder,Solved,Westminster,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Dec-22,Murder,Solved,Lambeth,Black
1,0 to 12,Male Victim,Not known/Not Recorded,0,Dec-22,Murder,Solved,Barking & Dagenham,Black
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Dec-22,Murder,Solved,Hackney,White
1,0 to 12,Male Victim,Other Methods of Killing,0,Dec-22,Murder,Solved,Barking & Dagenham,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Dec-22,Murder,Solved,Brent,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Dec-22,Murder,Solved,Islington,Black
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Dec-22,Murder,Solved,Croydon,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Dec-22,Murder,Solved,Islington,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Dec-22,Murder,Solved,Southwark,Black
1,35 to 44,Female Victim,Knife or Sharp Implement,0,Dec-22,Murder,Solved,Hillingdon,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jan-23,Murder,Solved,Newham,White
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Jan-23,Murder,Solved,Hillingdon,White
1,20 to 24,Female Victim,Knife or Sharp Implement,0,Jan-23,Murder,Solved,Lewisham,Black
1,20 to 24,Male Victim,Shooting,0,Jan-23,Murder,Unsolved,Ealing,Black
1,25 to 34,Male Victim,"Physical Assault, no weapon",0,Feb-23,Murder,Solved,Greenwich,Asian
1,20 to 24,Male Victim,Shooting,0,Feb-23,Murder,Solved,Bexley,White
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Feb-23,Murder,Solved,Lambeth,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Feb-23,Murder,Solved,Tower Hamlets,Black
1,35 to 44,Male Victim,Blunt Implement,0,Feb-23,Murder,Solved,Waltham Forest,White
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Feb-23,Murder,Solved,Lambeth,White
1,45 to 54,Male Victim,Blunt Implement,0,Feb-23,Murder,Solved,Harrow,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Feb-23,Murder,Solved,Waltham Forest,Black
